"Product.ID","Product.Category","Buyer.Gender","Buyer.Age","International.Shipping","Sales.Price","Shipping.Charges","Sales.per.Unit","Quantity","Total.Sales","Rating"
8,1,2,22,1,97,0,97,3,291,"5"
8,1,1,33,1,97,0,97,1,97,"1"
7,1,1,19,1,130,0,130,2,260,"4"
6,1,1,22,1,65,0,65,1,65,"5"
9,2,2,31,1,15,0,15,1,15,"1"
10,2,2,25,2,45,100,145,1,145,"1"
1,1,2,28,1,100,0,100,1,100,"5"
10,2,2,24,2,45,40,85,3,255,"4"
6,1,1,20,1,65,0,65,1,65,"3"
2,3,2,29,1,9,0,9,1,9,"1"
6,1,2,24,2,65,40,105,3,315,"4"
6,1,2,21,1,65,0,65,2,130,"1"
9,2,2,35,2,15,100,115,1,115,"4"
3,3,2,18,2,10,70,80,5,400,"2"
4,1,2,25,2,118,40,158,1,158,"5"
6,1,2,35,2,65,40,105,1,105,"5"
6,1,2,23,2,65,40,105,3,315,"5"
7,1,2,26,1,130,0,130,1,130,"3"
8,1,2,28,2,97,25,122,1,122,"4"
8,1,1,20,1,97,0,97,1,97,"2"
11,2,2,26,1,50,0,50,1,50,"2"
7,1,2,19,1,130,0,130,1,130,"3"
1,1,2,33,1,100,0,100,2,200,"5"
7,1,2,20,1,130,0,130,2,260,"5"
4,1,2,27,1,118,0,118,4,472,"5"
1,1,1,18,1,100,0,100,1,100,"5"
5,2,2,29,1,32,0,32,4,128,"4"
1,1,2,27,1,100,0,100,1,100,"1"
7,1,1,21,1,130,0,130,1,130,"5"
9,2,2,24,2,15,40,55,3,165,"5"
3,3,2,22,1,10,0,10,1,10,"2"
10,2,1,20,1,45,0,45,1,45,"1"
9,2,1,34,2,15,70,85,1,85,"3"
8,1,2,25,2,97,50,147,2,294,"1"
2,3,2,30,1,9,0,9,1,9,"5"
5,2,2,34,1,32,0,32,3,96,"3"
2,3,2,18,1,9,0,9,2,18,"2"
12,2,2,33,2,20,40,60,1,60,"4"
6,1,2,20,1,65,0,65,1,65,"4"
6,1,2,32,2,65,40,105,1,105,"2"
5,2,2,30,1,32,0,32,5,160,"1"
1,1,2,34,1,100,0,100,3,300,"3"
12,2,1,27,1,20,0,20,2,40,"2"
1,1,2,29,2,100,40,140,2,280,"4"
6,1,1,24,1,65,0,65,2,130,"4"
9,2,2,32,2,15,25,40,1,40,"4"
1,1,1,34,1,100,0,100,1,100,"3"
8,1,2,30,2,97,50,147,2,294,"3"
7,1,2,27,2,130,40,170,1,170,"2"
8,1,1,35,1,97,0,97,1,97,"1"
6,1,1,33,1,65,0,65,1,65,"3"
6,1,2,28,2,65,40,105,1,105,"1"
8,1,2,29,2,97,40,137,5,685,"5"
12,2,1,18,1,20,0,20,1,20,"4"
6,1,2,31,1,65,0,65,1,65,"5"
3,3,2,22,1,10,0,10,1,10,"5"
7,1,2,35,2,130,40,170,1,170,"3"
3,3,2,34,2,10,70,80,1,80,"3"
4,1,2,22,2,118,40,158,1,158,"1"
12,2,2,33,1,20,0,20,5,100,"5"
6,1,1,20,2,65,40,105,1,105,"5"
3,3,2,18,1,10,0,10,1,10,"5"
2,3,1,31,1,9,0,9,1,9,"4"
6,1,2,23,1,65,0,65,1,65,"1"
11,2,2,24,1,50,0,50,4,200,"1"
3,3,2,32,1,10,0,10,4,40,"4"
6,1,1,22,2,65,40,105,2,210,"2"
1,1,2,21,2,100,40,140,1,140,"5"
9,2,1,30,1,15,0,15,1,15,"5"
3,3,1,18,1,10,0,10,2,20,"5"
7,1,1,33,1,130,0,130,1,130,"2"
3,3,2,26,1,10,0,10,2,20,"5"
9,2,2,23,1,15,0,15,2,30,"3"
2,3,2,25,1,9,0,9,1,9,"5"
6,1,1,20,1,65,0,65,1,65,"3"
1,1,2,24,1,100,0,100,1,100,"4"
1,1,2,27,1,100,0,100,1,100,"3"
12,2,1,32,1,20,0,20,2,40,"5"
10,2,1,26,2,45,70,115,1,115,"2"
9,2,2,19,1,15,0,15,1,15,"1"
6,1,2,19,1,65,0,65,1,65,"3"
2,3,2,30,1,9,0,9,1,9,"1"
2,3,2,35,1,9,0,9,2,18,"5"
8,1,2,25,2,97,70,167,1,167,"5"
12,2,2,24,1,20,0,20,2,40,"3"
8,1,1,33,1,97,0,97,1,97,"4"
9,2,2,35,1,15,0,15,3,45,"3"
9,2,2,34,1,15,0,15,1,15,"5"
2,3,2,28,1,9,0,9,4,36,"4"
10,2,1,35,1,45,0,45,1,45,"4"
13,3,2,25,2,23,40,63,1,63,"3"
6,1,2,30,1,65,0,65,1,65,"2"
12,2,2,35,1,20,0,20,1,20,"4"
8,1,2,25,2,97,40,137,1,137,"5"
10,2,2,29,1,45,0,45,1,45,"4"
6,1,2,29,1,65,0,65,1,65,"3"
1,1,2,29,1,100,0,100,2,200,"5"
7,1,2,26,2,130,25,155,3,465,"2"
1,1,2,28,1,100,0,100,1,100,"5"
3,3,1,24,1,10,0,10,1,10,"5"
9,2,2,28,2,15,40,55,1,55,"2"
10,2,2,21,1,45,0,45,1,45,"4"
3,3,2,25,1,10,0,10,1,10,"3"
5,2,2,25,1,32,0,32,1,32,"4"
1,1,2,34,1,100,0,100,4,400,"5"
6,1,2,22,2,65,40,105,1,105,"5"
5,2,2,27,1,32,0,32,1,32,"3"
12,2,1,19,2,20,40,60,1,60,"5"
6,1,2,35,2,65,40,105,3,315,"2"
9,2,2,34,1,15,0,15,4,60,"5"
6,1,2,35,1,65,0,65,5,325,"5"
2,3,1,28,1,9,0,9,1,9,"3"
9,2,2,19,1,15,0,15,1,15,"4"
5,2,2,23,1,32,0,32,1,32,"3"
5,2,1,25,2,32,25,57,1,57,"5"
9,2,2,27,2,15,40,55,1,55,"3"
9,2,1,21,1,15,0,15,1,15,"5"
8,1,2,29,1,97,0,97,1,97,"1"
5,2,1,31,1,32,0,32,3,96,"3"
10,2,1,23,2,45,40,85,3,255,"4"
2,3,1,27,2,9,70,79,2,158,"5"
9,2,2,30,2,15,40,55,1,55,"4"
6,1,2,29,1,65,0,65,4,260,"4"
8,1,2,26,1,97,0,97,1,97,"2"
8,1,2,19,1,97,0,97,1,97,"5"
4,1,1,35,2,118,40,158,1,158,"5"
12,2,1,33,1,20,0,20,2,40,"4"
5,2,2,24,1,32,0,32,2,64,"4"
12,2,2,27,1,20,0,20,2,40,"1"
12,2,2,22,1,20,0,20,4,80,"1"
2,3,2,34,2,9,70,79,1,79,"3"
7,1,2,30,2,130,40,170,1,170,"4"
8,1,1,24,1,97,0,97,2,194,"2"
2,3,2,27,1,9,0,9,1,9,"4"
8,1,2,26,2,97,40,137,1,137,"4"
1,1,2,31,1,100,0,100,2,200,"5"
11,2,1,22,1,50,0,50,2,100,"1"
12,2,1,28,2,20,40,60,1,60,"4"
4,1,1,30,1,118,0,118,1,118,"3"
8,1,2,19,1,97,0,97,1,97,"1"
9,2,2,32,1,15,0,15,1,15,"4"
8,1,1,20,1,97,0,97,4,388,"2"
6,1,2,18,1,65,0,65,1,65,"3"
8,1,2,21,1,97,0,97,3,291,"1"
8,1,2,29,1,97,0,97,1,97,"3"
6,1,1,30,1,65,0,65,1,65,"1"
11,2,1,20,1,50,0,50,1,50,"3"
6,1,2,34,1,65,0,65,2,130,"4"
4,1,1,19,2,118,70,188,1,188,"1"
4,1,2,18,1,118,0,118,1,118,"5"
6,1,1,28,1,65,0,65,1,65,"3"
6,1,1,34,2,65,25,90,1,90,"4"
9,2,2,18,2,15,50,65,1,65,"3"
12,2,1,23,2,20,50,70,3,210,"5"
8,1,2,31,1,97,0,97,1,97,"1"
9,2,2,34,1,15,0,15,3,45,"2"
6,1,2,21,1,65,0,65,1,65,"1"
8,1,2,22,1,97,0,97,1,97,"5"
1,1,2,23,1,100,0,100,2,200,"5"
12,2,2,27,2,20,40,60,1,60,"4"
11,2,2,20,1,50,0,50,1,50,"4"
11,2,2,30,2,50,40,90,1,90,"4"
6,1,2,25,1,65,0,65,1,65,"5"
12,2,2,19,1,20,0,20,1,20,"4"
7,1,2,34,1,130,0,130,1,130,"4"
10,2,1,27,1,45,0,45,1,45,"5"
8,1,1,35,1,97,0,97,1,97,"5"
13,3,2,26,1,23,0,23,1,23,"5"
11,2,2,28,2,50,40,90,2,180,"5"
6,1,2,32,1,65,0,65,3,195,"5"
6,1,2,24,2,65,70,135,1,135,"4"
10,2,2,20,1,45,0,45,1,45,"5"
6,1,2,32,2,65,25,90,3,270,"4"
5,2,2,30,2,32,50,82,1,82,"1"
12,2,2,21,1,20,0,20,1,20,"4"
2,3,1,18,1,9,0,9,1,9,"4"
9,2,1,22,1,15,0,15,1,15,"4"
12,2,2,26,1,20,0,20,1,20,"5"
7,1,1,27,1,130,0,130,1,130,"4"
6,1,1,31,1,65,0,65,1,65,"3"
11,2,2,32,1,50,0,50,1,50,"2"
6,1,1,22,1,65,0,65,1,65,"4"
8,1,2,23,2,97,40,137,2,274,"5"
2,3,2,18,1,9,0,9,4,36,"3"
8,1,2,28,1,97,0,97,1,97,"2"
6,1,2,30,1,65,0,65,1,65,"4"
7,1,1,30,2,130,40,170,1,170,"5"
6,1,2,25,1,65,0,65,5,325,"5"
9,2,1,31,1,15,0,15,1,15,"5"
3,3,2,28,2,10,40,50,1,50,"2"
8,1,1,20,2,97,100,197,1,197,"1"
6,1,1,21,1,65,0,65,1,65,"5"
6,1,1,33,1,65,0,65,1,65,"5"
8,1,2,23,1,97,0,97,1,97,"4"
3,3,2,20,1,10,0,10,3,30,"4"
9,2,1,18,2,15,40,55,4,220,"5"
2,3,2,29,1,9,0,9,2,18,"4"
6,1,1,34,1,65,0,65,1,65,"4"
2,3,2,20,1,9,0,9,3,27,"3"
4,1,2,35,1,118,0,118,1,118,"5"
7,1,2,23,2,130,40,170,4,680,"4"
9,2,2,22,1,15,0,15,1,15,"3"
2,3,2,20,1,9,0,9,4,36,"3"
5,2,1,29,2,32,50,82,1,82,"2"
9,2,2,31,1,15,0,15,1,15,"1"
9,2,1,27,2,15,40,55,2,110,"4"
12,2,1,30,1,20,0,20,3,60,"4"
11,2,2,23,1,50,0,50,1,50,"2"
10,2,2,19,2,45,50,95,4,380,"3"
6,1,2,26,2,65,40,105,1,105,"5"
1,1,1,25,1,100,0,100,1,100,"4"
9,2,2,31,1,15,0,15,3,45,"1"
2,3,2,25,1,9,0,9,2,18,"2"
12,2,1,34,2,20,50,70,3,210,"3"
9,2,2,23,1,15,0,15,4,60,"2"
3,3,2,32,1,10,0,10,1,10,"2"
12,2,2,23,1,20,0,20,2,40,"3"
6,1,1,19,1,65,0,65,1,65,"1"
2,3,2,31,2,9,40,49,1,49,"1"
10,2,1,32,2,45,25,70,2,140,"5"
11,2,1,24,1,50,0,50,1,50,"5"
3,3,1,35,1,10,0,10,1,10,"4"
10,2,2,31,1,45,0,45,1,45,"4"
8,1,1,23,1,97,0,97,1,97,"5"
2,3,1,30,2,9,70,79,1,79,"1"
3,3,2,28,1,10,0,10,1,10,"5"
3,3,2,22,1,10,0,10,1,10,"2"
2,3,2,22,1,9,0,9,1,9,"3"
8,1,1,34,2,97,40,137,1,137,"4"
13,3,2,24,1,23,0,23,2,46,"5"
2,3,2,25,1,9,0,9,1,9,"5"
2,3,2,20,1,9,0,9,1,9,"3"
1,1,2,22,2,100,40,140,1,140,"4"
8,1,1,20,1,97,0,97,1,97,"5"
2,3,2,19,2,9,25,34,1,34,"5"
9,2,1,26,1,15,0,15,1,15,"1"
3,3,2,25,1,10,0,10,2,20,"5"
9,2,2,27,2,15,50,65,1,65,"3"
12,2,2,25,1,20,0,20,1,20,"4"
1,1,2,35,2,100,25,125,4,500,"4"
8,1,2,27,2,97,40,137,1,137,"5"
11,2,1,34,2,50,40,90,1,90,"1"
8,1,2,30,1,97,0,97,1,97,"1"
5,2,2,27,2,32,40,72,1,72,"3"
8,1,2,18,2,97,50,147,1,147,"5"
9,2,1,25,2,15,40,55,2,110,"5"
4,1,2,30,1,118,0,118,1,118,"1"
6,1,1,31,1,65,0,65,1,65,"5"
12,2,1,34,1,20,0,20,2,40,"1"
6,1,2,25,1,65,0,65,3,195,"2"
12,2,2,25,1,20,0,20,1,20,"4"
1,1,2,21,1,100,0,100,1,100,"3"
5,2,1,21,1,32,0,32,2,64,"3"
6,1,2,26,1,65,0,65,1,65,"3"
1,1,2,33,1,100,0,100,1,100,"1"
3,3,2,30,1,10,0,10,2,20,"2"
11,2,2,27,1,50,0,50,1,50,"5"
6,1,2,23,2,65,40,105,1,105,"3"
2,3,2,31,1,9,0,9,1,9,"4"
8,1,1,31,1,97,0,97,1,97,"3"
4,1,2,33,1,118,0,118,3,354,"1"
10,2,1,19,1,45,0,45,3,135,"1"
1,1,2,20,1,100,0,100,1,100,"5"
11,2,2,31,2,50,50,100,3,300,"3"
10,2,2,31,1,45,0,45,1,45,"2"
4,1,2,25,1,118,0,118,1,118,"5"
12,2,1,19,1,20,0,20,2,40,"4"
1,1,2,31,1,100,0,100,3,300,"4"
6,1,2,21,1,65,0,65,2,130,"3"
4,1,2,29,1,118,0,118,1,118,"3"
4,1,1,35,1,118,0,118,1,118,"1"
12,2,1,35,1,20,0,20,1,20,"2"
1,1,1,27,1,100,0,100,1,100,"5"
6,1,2,27,1,65,0,65,2,130,"3"
1,1,2,32,1,100,0,100,1,100,"5"
2,3,1,21,2,9,25,34,3,102,"5"
12,2,2,30,1,20,0,20,1,20,"4"
8,1,2,30,2,97,40,137,1,137,"1"
9,2,2,21,1,15,0,15,2,30,"1"
1,1,2,28,1,100,0,100,1,100,"3"
9,2,1,27,1,15,0,15,4,60,"4"
9,2,2,30,2,15,25,40,1,40,"4"
12,2,2,19,1,20,0,20,2,40,"2"
9,2,1,21,2,15,40,55,1,55,"3"
3,3,1,20,1,10,0,10,1,10,"1"
9,2,2,27,1,15,0,15,1,15,"5"
9,2,1,29,1,15,0,15,2,30,"4"
6,1,2,34,1,65,0,65,5,325,"1"
8,1,1,23,1,97,0,97,1,97,"5"
6,1,2,23,1,65,0,65,1,65,"4"
4,1,2,21,1,118,0,118,1,118,"1"
3,3,2,33,1,10,0,10,1,10,"5"
6,1,1,35,1,65,0,65,1,65,"3"
12,2,2,25,2,20,40,60,4,240,"1"
9,2,2,35,2,15,40,55,1,55,"4"
2,3,2,20,1,9,0,9,3,27,"4"
6,1,2,18,2,65,50,115,1,115,"4"
9,2,2,35,1,15,0,15,1,15,"1"
3,3,2,34,1,10,0,10,1,10,"5"
4,1,2,21,1,118,0,118,1,118,"1"
9,2,2,25,1,15,0,15,1,15,"1"
9,2,1,33,2,15,50,65,1,65,"5"
10,2,1,18,2,45,50,95,3,285,"1"
6,1,1,19,2,65,40,105,2,210,"5"
3,3,2,19,1,10,0,10,4,40,"4"
6,1,2,27,1,65,0,65,1,65,"5"
1,1,1,23,1,100,0,100,1,100,"1"
9,2,1,32,1,15,0,15,1,15,"5"
8,1,2,31,2,97,100,197,4,788,"1"
11,2,2,22,2,50,40,90,2,180,"5"
5,2,2,19,1,32,0,32,3,96,"4"
6,1,1,32,2,65,40,105,1,105,"5"
8,1,1,27,2,97,40,137,3,411,"4"
1,1,1,33,1,100,0,100,1,100,"5"
1,1,1,34,1,100,0,100,1,100,"4"
8,1,2,31,1,97,0,97,5,485,"5"
4,1,2,25,2,118,70,188,1,188,"4"
6,1,1,30,1,65,0,65,1,65,"3"
6,1,2,27,1,65,0,65,1,65,"2"
1,1,1,24,2,100,40,140,5,700,"4"
8,1,1,21,1,97,0,97,1,97,"5"
12,2,2,32,1,20,0,20,2,40,"5"
6,1,2,32,1,65,0,65,1,65,"5"
6,1,2,18,2,65,40,105,4,420,"1"
13,3,1,31,1,23,0,23,1,23,"5"
6,1,2,30,1,65,0,65,1,65,"1"
7,1,2,25,1,130,0,130,5,650,"4"
1,1,2,34,1,100,0,100,1,100,"1"
2,3,2,28,1,9,0,9,3,27,"4"
6,1,1,30,2,65,70,135,1,135,"4"
9,2,2,27,2,15,50,65,1,65,"5"
2,3,2,29,2,9,50,59,1,59,"5"
2,3,1,23,1,9,0,9,1,9,"1"
6,1,2,19,2,65,70,135,1,135,"5"
6,1,2,27,2,65,70,135,1,135,"5"
9,2,2,30,1,15,0,15,1,15,"2"
3,3,2,19,1,10,0,10,1,10,"4"
6,1,1,22,1,65,0,65,1,65,"5"
6,1,2,32,1,65,0,65,1,65,"1"
3,3,2,27,1,10,0,10,1,10,"3"
7,1,2,27,1,130,0,130,1,130,"1"
9,2,2,28,1,15,0,15,1,15,"4"
12,2,2,34,2,20,100,120,1,120,"3"
9,2,1,24,1,15,0,15,1,15,"3"
2,3,2,34,1,9,0,9,2,18,"3"
1,1,2,18,1,100,0,100,4,400,"4"
8,1,2,29,1,97,0,97,4,388,"1"
8,1,2,33,2,97,40,137,1,137,"5"
8,1,2,20,1,97,0,97,1,97,"2"
3,3,2,27,1,10,0,10,2,20,"3"
2,3,2,22,2,9,40,49,3,147,"5"
1,1,2,20,2,100,40,140,2,280,"1"
9,2,2,34,1,15,0,15,1,15,"5"
9,2,2,25,2,15,25,40,3,120,"5"
6,1,1,24,1,65,0,65,2,130,"5"
1,1,1,33,1,100,0,100,1,100,"1"
2,3,2,35,1,9,0,9,5,45,"2"
2,3,1,26,2,9,40,49,2,98,"4"
2,3,2,25,1,9,0,9,5,45,"3"
1,1,2,22,1,100,0,100,2,200,"1"
8,1,1,18,1,97,0,97,1,97,"4"
11,2,2,33,1,50,0,50,1,50,"4"
2,3,2,30,1,9,0,9,1,9,"5"
6,1,2,20,1,65,0,65,1,65,"1"
12,2,1,22,2,20,40,60,1,60,"5"
11,2,1,24,2,50,40,90,1,90,"5"
7,1,2,34,1,130,0,130,1,130,"4"
9,2,1,29,2,15,100,115,2,230,"3"
1,1,2,19,1,100,0,100,4,400,"5"
6,1,2,34,2,65,25,90,1,90,"5"
12,2,1,18,1,20,0,20,1,20,"4"
5,2,2,28,1,32,0,32,3,96,"1"
1,1,1,21,1,100,0,100,2,200,"5"
1,1,1,26,1,100,0,100,1,100,"3"
3,3,1,22,1,10,0,10,2,20,"3"
1,1,2,29,1,100,0,100,1,100,"5"
3,3,1,20,1,10,0,10,2,20,"3"
5,2,2,24,1,32,0,32,1,32,"1"
2,3,1,28,1,9,0,9,1,9,"4"
13,3,2,24,2,23,70,93,4,372,"4"
10,2,1,23,1,45,0,45,1,45,"4"
6,1,1,28,1,65,0,65,4,260,"1"
8,1,2,35,1,97,0,97,1,97,"4"
6,1,2,19,1,65,0,65,1,65,"5"
6,1,1,32,1,65,0,65,1,65,"2"
2,3,2,25,1,9,0,9,1,9,"5"
5,2,2,28,1,32,0,32,4,128,"3"
12,2,2,33,1,20,0,20,1,20,"5"
12,2,2,27,1,20,0,20,1,20,"5"
9,2,1,33,1,15,0,15,1,15,"1"
9,2,2,30,1,15,0,15,1,15,"2"
5,2,2,20,1,32,0,32,1,32,"5"
3,3,1,24,1,10,0,10,1,10,"4"
6,1,2,35,1,65,0,65,1,65,"5"
7,1,1,31,1,130,0,130,3,390,"5"
5,2,1,24,2,32,40,72,3,216,"2"
10,2,2,21,2,45,25,70,1,70,"2"
2,3,1,28,2,9,100,109,1,109,"5"
1,1,2,29,2,100,40,140,1,140,"2"
6,1,2,29,1,65,0,65,1,65,"3"
3,3,2,29,2,10,40,50,2,100,"5"
8,1,2,31,1,97,0,97,1,97,"5"
8,1,2,25,2,97,40,137,4,548,"3"
6,1,2,34,2,65,100,165,2,330,"5"
4,1,2,33,1,118,0,118,1,118,"4"
13,3,2,21,1,23,0,23,3,69,"4"
5,2,2,29,1,32,0,32,1,32,"4"
6,1,2,28,2,65,40,105,3,315,"3"
8,1,2,19,1,97,0,97,1,97,"2"
8,1,1,28,2,97,25,122,1,122,"1"
5,2,1,33,1,32,0,32,1,32,"5"
2,3,2,22,2,9,40,49,1,49,"5"
5,2,2,18,1,32,0,32,1,32,"5"
3,3,2,30,1,10,0,10,1,10,"1"
9,2,2,29,2,15,40,55,4,220,"5"
1,1,2,23,1,100,0,100,1,100,"1"
5,2,2,30,2,32,40,72,1,72,"3"
9,2,1,35,2,15,70,85,1,85,"4"
13,3,2,29,2,23,40,63,1,63,"5"
3,3,2,24,2,10,40,50,1,50,"4"
9,2,1,19,1,15,0,15,1,15,"1"
9,2,2,28,2,15,70,85,4,340,"5"
2,3,2,19,2,9,40,49,1,49,"3"
5,2,2,26,1,32,0,32,3,96,"3"
10,2,2,29,1,45,0,45,2,90,"5"
12,2,2,18,1,20,0,20,1,20,"4"
7,1,1,20,2,130,40,170,1,170,"5"
2,3,2,35,1,9,0,9,2,18,"1"
8,1,1,20,1,97,0,97,5,485,"3"
8,1,2,34,2,97,40,137,1,137,"5"
3,3,2,18,2,10,40,50,1,50,"5"
4,1,2,27,1,118,0,118,4,472,"5"
3,3,2,18,2,10,50,60,2,120,"4"
2,3,2,18,1,9,0,9,1,9,"2"
9,2,2,29,1,15,0,15,1,15,"5"
9,2,2,18,1,15,0,15,3,45,"4"
9,2,2,18,1,15,0,15,1,15,"5"
3,3,2,18,1,10,0,10,1,10,"4"
3,3,1,20,1,10,0,10,1,10,"4"
7,1,2,20,1,130,0,130,2,260,"5"
6,1,2,19,1,65,0,65,1,65,"4"
11,2,2,18,1,50,0,50,1,50,"1"
2,3,2,19,1,9,0,9,1,9,"5"
12,2,2,19,2,20,70,90,2,180,"1"
8,1,2,26,1,97,0,97,1,97,"4"
8,1,2,30,1,97,0,97,1,97,"4"
6,1,2,34,1,65,0,65,3,195,"3"
9,2,2,27,2,15,40,55,1,55,"5"
9,2,2,20,2,15,70,85,1,85,"1"
5,2,1,29,2,32,40,72,1,72,"2"
13,3,2,22,2,23,70,93,3,279,"2"
7,1,2,24,1,130,0,130,1,130,"1"
6,1,1,24,1,65,0,65,1,65,"5"
2,3,1,32,1,9,0,9,1,9,"5"
13,3,2,20,1,23,0,23,1,23,"4"
3,3,2,31,2,10,40,50,4,200,"5"
6,1,2,28,1,65,0,65,1,65,"3"
10,2,1,26,2,45,40,85,5,425,"2"
6,1,2,20,1,65,0,65,2,130,"1"
10,2,2,33,2,45,50,95,3,285,"1"
5,2,1,33,1,32,0,32,1,32,"5"
6,1,1,22,1,65,0,65,1,65,"4"
6,1,2,22,1,65,0,65,1,65,"4"
9,2,2,21,1,15,0,15,1,15,"3"
6,1,2,21,2,65,40,105,1,105,"4"
7,1,2,24,1,130,0,130,2,260,"1"
6,1,2,22,1,65,0,65,1,65,"2"
2,3,1,26,2,9,40,49,1,49,"4"
1,1,1,19,1,100,0,100,1,100,"4"
5,2,2,24,1,32,0,32,4,128,"2"
2,3,2,35,2,9,40,49,1,49,"2"
2,3,2,30,1,9,0,9,1,9,"5"
2,3,2,32,1,9,0,9,1,9,"5"
8,1,2,35,1,97,0,97,2,194,"4"
12,2,2,25,1,20,0,20,2,40,"5"
12,2,2,28,1,20,0,20,1,20,"3"
9,2,2,34,1,15,0,15,2,30,"4"
2,3,2,34,2,9,40,49,1,49,"4"
5,2,1,23,1,32,0,32,3,96,"5"
6,1,2,25,1,65,0,65,1,65,"4"
6,1,2,26,1,65,0,65,1,65,"5"
3,3,2,23,1,10,0,10,1,10,"5"
6,1,1,27,1,65,0,65,1,65,"5"
6,1,2,35,2,65,100,165,5,825,"4"
8,1,1,29,1,97,0,97,5,485,"4"
9,2,2,32,1,15,0,15,3,45,"3"
11,2,2,33,1,50,0,50,1,50,"4"
10,2,2,18,1,45,0,45,1,45,"3"
6,1,2,21,1,65,0,65,1,65,"5"
12,2,1,26,1,20,0,20,2,40,"1"
8,1,2,18,1,97,0,97,1,97,"5"
2,3,2,35,2,9,100,109,1,109,"1"
7,1,1,30,2,130,40,170,2,340,"4"
1,1,1,35,1,100,0,100,1,100,"4"
13,3,2,24,1,23,0,23,1,23,"5"
9,2,2,31,1,15,0,15,1,15,"4"
13,3,1,30,1,23,0,23,4,92,"5"
1,1,1,19,2,100,100,200,1,200,"4"
1,1,2,34,1,100,0,100,2,200,"5"
12,2,2,18,1,20,0,20,2,40,"4"
5,2,2,26,1,32,0,32,4,128,"5"
12,2,2,27,2,20,40,60,4,240,"4"
6,1,1,18,2,65,50,115,1,115,"5"
3,3,1,23,1,10,0,10,1,10,"2"
9,2,2,33,1,15,0,15,3,45,"2"
8,1,1,23,2,97,40,137,1,137,"5"
9,2,2,22,1,15,0,15,1,15,"4"
1,1,2,31,1,100,0,100,1,100,"3"
2,3,2,28,1,9,0,9,1,9,"5"
6,1,2,27,2,65,40,105,1,105,"5"
3,3,1,30,1,10,0,10,2,20,"2"
3,3,2,26,2,10,40,50,1,50,"1"
6,1,2,28,1,65,0,65,3,195,"2"
1,1,1,31,1,100,0,100,2,200,"4"
13,3,1,31,2,23,40,63,3,189,"2"
8,1,2,31,1,97,0,97,4,388,"5"
9,2,1,20,2,15,70,85,1,85,"1"
7,1,1,25,2,130,40,170,1,170,"2"
13,3,2,22,2,23,25,48,2,96,"2"
3,3,2,29,1,10,0,10,2,20,"1"
4,1,2,20,2,118,40,158,2,316,"5"
12,2,2,22,2,20,40,60,5,300,"2"
6,1,2,19,1,65,0,65,1,65,"5"
7,1,2,35,1,130,0,130,1,130,"4"
8,1,2,34,1,97,0,97,4,388,"5"
6,1,1,32,2,65,40,105,1,105,"1"
10,2,2,18,1,45,0,45,1,45,"5"
1,1,1,23,2,100,40,140,2,280,"1"
1,1,1,34,1,100,0,100,1,100,"4"
2,3,2,25,1,9,0,9,3,27,"4"
1,1,1,20,2,100,100,200,3,600,"4"
8,1,2,29,1,97,0,97,1,97,"2"
6,1,1,29,2,65,40,105,1,105,"3"
1,1,2,32,1,100,0,100,1,100,"4"
11,2,2,22,1,50,0,50,1,50,"2"
9,2,2,28,1,15,0,15,1,15,"5"
3,3,2,35,1,10,0,10,1,10,"3"
12,2,2,29,1,20,0,20,1,20,"1"
2,3,2,20,1,9,0,9,2,18,"5"
9,2,2,25,1,15,0,15,1,15,"4"
1,1,2,27,1,100,0,100,3,300,"3"
12,2,2,32,1,20,0,20,4,80,"4"
10,2,2,22,1,45,0,45,4,180,"4"
4,1,2,24,1,118,0,118,2,236,"4"
6,1,1,28,1,65,0,65,1,65,"4"
6,1,1,29,1,65,0,65,1,65,"5"
2,3,1,28,1,9,0,9,1,9,"5"
2,3,2,20,1,9,0,9,1,9,"5"
9,2,1,31,2,15,25,40,4,160,"4"
9,2,1,30,1,15,0,15,1,15,"1"
6,1,2,25,1,65,0,65,1,65,"3"
12,2,2,26,1,20,0,20,1,20,"2"
8,1,2,35,2,97,40,137,5,685,"2"
9,2,2,33,1,15,0,15,3,45,"5"
1,1,2,24,2,100,40,140,2,280,"4"
10,2,1,32,2,45,40,85,3,255,"4"
7,1,2,31,1,130,0,130,3,390,"2"
10,2,2,32,1,45,0,45,1,45,"1"
9,2,2,22,1,15,0,15,2,30,"3"
6,1,2,28,1,65,0,65,2,130,"5"
5,2,1,28,2,32,40,72,1,72,"3"
2,3,2,27,2,9,25,34,3,102,"4"
6,1,1,30,1,65,0,65,1,65,"2"
6,1,2,29,1,65,0,65,1,65,"5"
9,2,2,32,1,15,0,15,1,15,"3"
7,1,2,34,1,130,0,130,1,130,"3"
4,1,1,34,2,118,50,168,1,168,"3"
3,3,1,32,1,10,0,10,1,10,"4"
5,2,2,30,2,32,40,72,4,288,"4"
12,2,2,32,1,20,0,20,1,20,"4"
10,2,2,28,1,45,0,45,1,45,"4"
1,1,2,24,2,100,50,150,1,150,"3"
9,2,1,35,2,15,25,40,1,40,"2"
9,2,2,20,1,15,0,15,1,15,"5"
2,3,2,35,1,9,0,9,1,9,"3"
5,2,1,33,2,32,25,57,5,285,"4"
9,2,2,31,1,15,0,15,1,15,"4"
4,1,1,35,1,118,0,118,1,118,"5"
2,3,2,18,1,9,0,9,1,9,"4"
8,1,2,24,1,97,0,97,1,97,"2"
